DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Cyprus,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,148899.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Cyprus,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,9.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,27617271.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,2141439.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,33972524.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,49534492.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,11614659.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,96372182.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,12867189.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Germany (incl. German Democratic Republic 'DD' from 1991),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,932174.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,235998.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,13030.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,77921.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,234458.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,180916.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,26.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,252849.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Denmark,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,3.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Estonia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,17976.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Estonia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,114975.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,44.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,294275.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,9034.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,18425200.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,325659.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,82755.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,23750.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Spain (incl. Canary Islands 'XB' from 1997),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,57123.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,4130.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,16474.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,1843971.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,1918903.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,27687.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,65504.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,2256120.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,3679799.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,6185410.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,7682869.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,7610764.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,10166898.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,20325.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,17680.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,27589.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,21551.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Finland,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,4575.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Finland,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,6180.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Finland,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,3153843.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,Finland,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,17.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,258163.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,653659.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,558803.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,166765.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,537143.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,103964.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,148581.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,45580.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,150.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,11664.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,113567.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,372787.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,5.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,169312.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,1818815.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,1.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,0.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,2245876.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Austria,United Kingdom,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,4272618.000
